Gene_id,readcount_S_111,readcount_S_CON,log2FoldChange,pval,padj,Gene description,Gene name
PGSC0003DMG400018288,1130.739465,1881.051578,-0.73427,4.87E-05,0.0019532,Nucleic acid binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018288],
PGSC0003DMG400018291,438.1062684,834.242889,-0.92919,7.59E-07,5.80E-05,Ecotropic viral integration site [Source:PGSC_GENE;Acc:PGSC0003DMG400018291],
PGSC0003DMG400018306,37.13971946,76.35064648,-1.0397,0.0020853,0.03639,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018306],
PGSC0003DMG400018307,939.5025093,1404.324893,-0.57991,0.00092494,0.0201,E3 ubiquitin-protein ligase RMA1H1 [Source:PGSC_GENE;Acc:PGSC0003DMG400018307],
PGSC0003DMG400018315,160.6962209,464.1670364,-1.5303,3.17E-13,9.58E-11,Gty37 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018315],
PGSC0003DMG400018328,1469.004375,788.4468438,0.89775,1.90E-05,0.00090779,Proteinase inhibitor type-2 CEVI57 [Source:PGSC_GENE;Acc:PGSC0003DMG400018328],
PGSC0003DMG400018334,913.5090185,583.4457335,0.64682,0.00036597,0.0098269,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018334],
PGSC0003DMG400018381,131.5917161,68.65357393,0.93866,0.0012233,0.024671,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018381],
PGSC0003DMG400018382,74.37572325,158.0420761,-1.0874,4.86E-05,0.0019532,Phosphatidylinositol-4-phosphate 5-kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400018382],
PGSC0003DMG400018397,110.1537984,325.8880434,-1.5649,6.30E-05,0.0024121,Wound induced protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018397],
PGSC0003DMG400018399,7.82397203,61.94584865,-2.985,0.00014017,0.0046273,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018399],
PGSC0003DMG400018405,144.1204866,286.5496285,-0.99151,1.32E-05,0.00067744,"Transferase, transferring glycosyl groups [Source:PGSC_GENE;Acc:PGSC0003DMG400018405]",
PGSC0003DMG400018407,478.7147356,222.3488162,1.1063,1.25E-05,0.0006486,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018407],
PGSC0003DMG400018408,192.8390445,343.5716838,-0.83321,0.00018991,0.0058824,Zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018408],
PGSC0003DMG400018428,313.38136,576.1252172,-0.87846,7.73E-06,0.00043492,Bacterial spot disease resistance protein 4 [Source:PGSC_GENE;Acc:PGSC0003DMG400018428],
PGSC0003DMG400018429,270.0710668,429.9203467,-0.67073,0.0010314,0.021804,Bacterial spot disease resistance protein 4 [Source:PGSC_GENE;Acc:PGSC0003DMG400018429],
PGSC0003DMG400018435,529.6838766,1238.092188,-1.2249,1.35E-07,1.26E-05,NAC domain protein NAC2 [Source:PGSC_GENE;Acc:PGSC0003DMG400018435],
PGSC0003DMG400018458,35.42476871,89.4654507,-1.3366,9.53E-05,0.0033996,Electron carrier [Source:PGSC_GENE;Acc:PGSC0003DMG400018458],
PGSC0003DMG400018461,115.0348867,226.1330015,-0.9751,4.97E-05,0.0019832,Resistance gene [Source:PGSC_GENE;Acc:PGSC0003DMG400018461],
PGSC0003DMG400018462,76.3902312,157.0192434,-1.0395,8.40E-05,0.0030581,Disease resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018462],
PGSC0003DMG400018464,86.33247742,178.5067196,-1.048,2.36E-05,0.0010798,Disease resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018464],
PGSC0003DMG400018515,4265.117636,6473.631951,-0.60199,0.00025002,0.0072846,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018515],
PGSC0003DMG400018517,1520.652913,957.4988214,0.66735,0.0011589,0.023741,Fad NAD binding oxidoreductases [Source:PGSC_GENE;Acc:PGSC0003DMG400018517],
PGSC0003DMG400018535,802.2175721,483.8637823,0.72939,8.32E-05,0.0030394,Yellow stripe [Source:PGSC_GENE;Acc:PGSC0003DMG400018535],
PGSC0003DMG400018565,428.0845876,772.299663,-0.85126,1.10E-05,0.00057964,Alcohol dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400018565],
PGSC0003DMG400018604,1562.201816,2553.499914,-0.7089,0.0017032,0.031304,Chloroplast phosphate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400018604],
PGSC0003DMG400018612,247.1217316,121.8557295,1.02,2.04E-05,0.00096483,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400018612],
PGSC0003DMG400018618,2305.821876,1569.953677,0.55456,0.0010175,0.021584,Multidrug resistance pump [Source:PGSC_GENE;Acc:PGSC0003DMG400018618],
PGSC0003DMG400018621,162.6632047,342.334369,-1.0735,6.13E-07,4.86E-05,F-box family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018621],
PGSC0003DMG400018635,545.8835466,1294.838594,-1.2461,6.82E-12,1.55E-09,Expansin [Source:PGSC_GENE;Acc:PGSC0003DMG400018635],
PGSC0003DMG400018651,3695.264553,6061.698758,-0.71404,0.00036599,0.0098269,Amino acid transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400018651],
PGSC0003DMG400018744,59.77078402,169.5310904,-1.504,0.0030786,0.048598,Cytochrome P450-dependent fatty acid hydroxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400018744],
PGSC0003DMG400018789,976.678178,577.6432265,0.7577,4.89E-05,0.0019555,Pepper esterase [Source:PGSC_GENE;Acc:PGSC0003DMG400018789],
PGSC0003DMG400018793,178.6134593,347.2672148,-0.95921,0.0009856,0.02108,One-helix protein [Source:PGSC_GENE;Acc:PGSC0003DMG400018793],
PGSC0003DMG400018803,53.71920742,252.9393929,-2.2353,0.00099415,0.021176,AP2/ERF domain-containing transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400018803],
PGSC0003DMG400018819,1947.087662,2938.945525,-0.59398,0.0006473,0.015413,Thioredoxin [Source:PGSC_GENE;Acc:PGSC0003DMG400018819],
PGSC0003DMG400018878,225.4684307,120.0327483,0.9095,0.00038271,0.010164,Ubiquitin ligase SINAT3 [Source:PGSC_GENE;Acc:PGSC0003DMG400018878],
PGSC0003DMG400018914,879.5529837,258.0718433,1.769,0.00010753,0.0037404,Polyphenol oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400018914],
PGSC0003DMG400018922,125.6606143,212.1737638,-0.75571,0.0016414,0.030434,F-box/kelch-repeat protein SKIP25 [Source:PGSC_GENE;Acc:PGSC0003DMG400018922],
PGSC0003DMG400018937,812.3689665,397.143553,1.0325,2.10E-05,0.00098005,S-adenosyl-methionine-sterol-C-methyltransferase homolog [Source:PGSC_GENE;Acc:PGSC0003DMG400018937],
PGSC0003DMG400018942,175.499379,418.3578588,-1.2533,1.06E-06,7.64E-05,Autoinhibited calcium ATPase [Source:PGSC_GENE;Acc:PGSC0003DMG400018942],
PGSC0003DMG400018990,165.8248739,644.1185741,-1.9577,8.24E-05,0.0030133,Alpha-L-fucosidase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400018990],
PGSC0003DMG400019033,20271.64583,12931.45297,0.64858,6.15E-05,0.0023714,Cysteine proteinase 3 [Source:PGSC_GENE;Acc:PGSC0003DMG400019033],
PGSC0003DMG400019062,47.45308951,94.81430323,-0.9986,0.0018163,0.032763,S-locus lectin protein kinase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019062],
PGSC0003DMG400019071,12.90352888,49.40908684,-1.937,1.57E-05,0.00077714,M18S-3Ap [Source:PGSC_GENE;Acc:PGSC0003DMG400019071],
PGSC0003DMG400019072,18.61397017,73.97763643,-1.9907,1.77E-07,1.61E-05,M18S-3Ap [Source:PGSC_GENE;Acc:PGSC0003DMG400019072],
PGSC0003DMG400019082,93.26021244,49.2537306,0.92103,0.0030138,0.047867,Mutt domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019082],
PGSC0003DMG400019098,1.469257856,17.49007203,-3.5734,3.60E-05,0.0015403,"Photosystem II 5 kDa protein, chloroplast [Source:PGSC_GENE;Acc:PGSC0003DMG400019098]",
PGSC0003DMG400019100,809.6907846,1940.455228,-1.261,4.67E-05,0.0019017,TRANSPARENT TESTA 12 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019100],
PGSC0003DMG400019110,987.881356,3532.987023,-1.8385,3.83E-10,6.15E-08,Chalcone synthase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400019110],
PGSC0003DMG400019139,195.5773363,337.5207773,-0.78724,0.00033436,0.0092263,Rop guanine nucleotide exchange factor [Source:PGSC_GENE;Acc:PGSC0003DMG400019139],
PGSC0003DMG400019180,1107.202742,680.8507103,0.70151,0.00017364,0.0055043,Isoamyl acetate-hydrolyzing esterase [Source:PGSC_GENE;Acc:PGSC0003DMG400019180],
PGSC0003DMG400019190,88.34766464,330.2960266,-1.9025,9.65E-06,0.0005208,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019190],
PGSC0003DMG400019191,401.2885995,596.8894415,-0.57282,0.0029711,0.04736,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019191],
PGSC0003DMG400019196,287.0385998,160.2094433,0.84129,0.0027625,0.044791,Tropinone reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400019196],
PGSC0003DMG400019232,226.1002113,927.0769579,-2.0357,1.09E-25,1.69E-22,GRAS2 [Source:PGSC_GENE;Acc:PGSC0003DMG400019232],
PGSC0003DMG400019241,309.0228592,634.4120115,-1.0377,4.44E-05,0.0018261,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019241],
PGSC0003DMG400019247,332.7484963,646.6930128,-0.95865,3.09E-05,0.0013592,Cytoplasmic dynein light chain [Source:PGSC_GENE;Acc:PGSC0003DMG400019247],
PGSC0003DMG400019257,32219.22577,21629.02856,0.57495,0.00055574,0.013651,Chloroplast thiazole biosynthetic protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019257],
PGSC0003DMG400019258,20758.18374,14499.73986,0.51765,0.0022365,0.038257,Translational initiation factor eIF1 [Source:PGSC_GENE;Acc:PGSC0003DMG400019258],
PGSC0003DMG400019272,4617.955595,3154.374548,0.5499,0.0016007,0.029901,60S ribosomal protein L8 [Source:PGSC_GENE;Acc:PGSC0003DMG400019272],
PGSC0003DMG400019276,35.59272809,106.6973451,-1.5839,5.93E-07,4.72E-05,S-locus-specific glycoprotein S6 [Source:PGSC_GENE;Acc:PGSC0003DMG400019276],
PGSC0003DMG400019285,105.2220748,185.5065648,-0.81803,0.0031689,0.049586,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019285],
PGSC0003DMG400019294,205.557563,473.1749165,-1.2028,2.35E-05,0.0010785,Jasmonic acid 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400019294],
PGSC0003DMG400019398,1311.458079,4361.325716,-1.7336,2.51E-23,3.00E-20,Ubiquitin carrier protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019398],
PGSC0003DMG400019418,284.8550236,515.49665,-0.85574,1.93E-05,0.00091712,Cc-nbs-lrr resistance protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019418],
PGSC0003DMG400019432,916.2642012,1445.030413,-0.65726,0.0026339,0.043429,Calcium ion binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019432],
PGSC0003DMG400019455,884.4309679,1288.565762,-0.54294,0.0025241,0.042202,BZIP transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400019455],
PGSC0003DMG400019465,1895.87201,1214.817349,0.64212,0.00016308,0.0052607,Hippocampus abundant transcript 1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019465],
PGSC0003DMG400019506,366.9067338,703.6194406,-0.93938,0.0016171,0.030131,Thioredoxin II [Source:PGSC_GENE;Acc:PGSC0003DMG400019506],
PGSC0003DMG400019511,1801.529824,2929.812116,-0.70159,0.0011536,0.023648,NAD-malate dehydrogenase [Source:PGSC_GENE;Acc:PGSC0003DMG400019511],
PGSC0003DMG400019517,1234.637825,3516.70314,-1.5101,4.62E-07,3.73E-05,Chitin-binding lectin 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400019517],
PGSC0003DMG400019528,2322.501458,3551.117953,-0.61259,0.00059374,0.01438,Dof zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019528],
PGSC0003DMG400019535,71.60385189,229.661651,-1.6814,4.42E-08,4.64E-06,MYB domain class transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400019535],
PGSC0003DMG400019605,755.328194,1233.088436,-0.7071,0.00017976,0.0056354,Pyruvate kinase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019605],
PGSC0003DMG400019618,165.9588743,434.8241518,-1.3896,0.00071174,0.016604,CCR4-associated factor [Source:PGSC_GENE;Acc:PGSC0003DMG400019618],
PGSC0003DMG400019667,184.7544592,306.5051971,-0.7303,0.00079516,0.018036,Potato resistance I2GA-SH23-3 [Source:PGSC_GENE;Acc:PGSC0003DMG400019667],
PGSC0003DMG400019677,2125.002931,818.3489211,1.3767,0.00010632,0.0037066,Elongation factor 1-alpha [Source:PGSC_GENE;Acc:PGSC0003DMG400019677],
PGSC0003DMG400019718,2980.416467,4693.816075,-0.65525,0.00010025,0.0035307,Amine oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400019718],
PGSC0003DMG400019721,57.9540178,125.2766752,-1.1121,0.00010154,0.0035639,Receptor serine/threonine kinase [Source:PGSC_GENE;Acc:PGSC0003DMG400019721],
PGSC0003DMG400019725,287.9742621,589.8153855,-1.0343,2.57E-05,0.0011691,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400019725],
PGSC0003DMG400019783,37.14098027,84.39788208,-1.1842,0.00033818,0.0092887,Sesquiterpene synthase 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400019783],
PGSC0003DMG400019824,32.12709419,500.2237614,-3.9607,8.37E-07,6.31E-05,JA-induced WRKY protein [Source:PGSC_GENE;Acc:PGSC0003DMG400019824],
PGSC0003DMG400019861,127.1176903,225.4648456,-0.82674,0.00028088,0.0080209,BHLH transcription factor Upa20 [Source:PGSC_GENE;Acc:PGSC0003DMG400019861],
PGSC0003DMG400019872,581.160883,1844.638466,-1.6663,7.28E-07,5.62E-05,Adenylyl-sulfate reductase [Source:PGSC_GENE;Acc:PGSC0003DMG400019872],
PGSC0003DMG400019913,311.7703816,464.7685096,-0.57603,0.002996,0.047682,Tm-2 [Source:PGSC_GENE;Acc:PGSC0003DMG400019913],
PGSC0003DMG400019971,1827.358509,484.8420977,1.9142,1.18E-07,1.13E-05,Circadian clock-associated FKF1 [Source:PGSC_GENE;Acc:PGSC0003DMG400019971],
PGSC0003DMG400020032,127.9701963,329.287386,-1.3635,2.81E-09,3.84E-07,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020032],
PGSC0003DMG400020034,37.42868088,80.0131932,-1.0961,0.00083187,0.018611,Beta-amyrin synthase [Source:PGSC_GENE;Acc:PGSC0003DMG400020034],
PGSC0003DMG400020037,0.23483675,7.678167087,-5.031,0.0030768,0.048598,MtN19 [Source:PGSC_GENE;Acc:PGSC0003DMG400020037],
PGSC0003DMG400020050,313.1028317,590.2252677,-0.91463,3.94E-06,0.00024432,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020050],
PGSC0003DMG400020099,2054.493527,3215.5851,-0.6463,0.0007168,0.016672,RPM1 interacting protein 4 transcript 2 [Source:PGSC_GENE;Acc:PGSC0003DMG400020099],
PGSC0003DMG400020108,2288.334927,1507.350879,0.60228,0.00077014,0.017574,40S ribosomal protein S8 [Source:PGSC_GENE;Acc:PGSC0003DMG400020108],
PGSC0003DMG400020122,309.8594773,705.9022911,-1.1879,1.92E-05,0.00091585,Circadian clock coupling factor ZGT [Source:PGSC_GENE;Acc:PGSC0003DMG400020122],
PGSC0003DMG400020151,263.9348456,419.0817289,-0.66705,0.0022145,0.037986,SET domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020151],
PGSC0003DMG400020243,1.752948494,14.38015179,-3.0362,0.00096417,0.02075,GRAS family transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400020243],
PGSC0003DMG400020246,1009.112869,1641.735583,-0.70213,0.0010341,0.021848,Amino acid binding protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020246],
PGSC0003DMG400020260,856.7388759,536.3264051,0.67574,0.00054987,0.013571,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020260],
PGSC0003DMG400020262,498.5789245,934.0459481,-0.90567,0.00010832,0.0037595,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020262],
PGSC0003DMG400020272,22.89325977,60.35685599,-1.3986,0.00037105,0.0099217,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020272],
PGSC0003DMG400020286,1467.610066,2547.595194,-0.79567,6.89E-06,0.00039368,MLO 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020286],
PGSC0003DMG400020315,761.2960623,1874.36848,-1.2999,6.80E-08,6.82E-06,Glycerol-3-phosphate acyltransferase 6 [Source:PGSC_GENE;Acc:PGSC0003DMG400020315],
PGSC0003DMG400020335,47.20491851,105.9816692,-1.1668,8.53E-05,0.0030991,Axi 1 protein from Nicotiana tabacum [Source:PGSC_GENE;Acc:PGSC0003DMG400020335],
PGSC0003DMG400020343,2078.822621,10218.69932,-2.2974,3.07E-05,0.0013551,AER [Source:PGSC_GENE;Acc:PGSC0003DMG400020343],
PGSC0003DMG400020422,2890.50165,5006.235638,-0.79241,9.32E-05,0.0033298,Phosphoenolpyruvate carboxylase [Source:PGSC_GENE;Acc:PGSC0003DMG400020422],
PGSC0003DMG400020489,129.6539914,269.6014276,-1.0562,5.32E-06,0.00031714,Transferase [Source:PGSC_GENE;Acc:PGSC0003DMG400020489],
PGSC0003DMG400020541,63.96912852,198.8621561,-1.6363,0.00027935,0.0080126,Protein phosphatase 2C [Source:PGSC_GENE;Acc:PGSC0003DMG400020541],
PGSC0003DMG400020550,590.7909565,887.6684468,-0.58737,0.0017494,0.031852,CBL-interacting protein kinase 11 [Source:PGSC_GENE;Acc:PGSC0003DMG400020550],
PGSC0003DMG400020564,146.8999918,479.0684451,-1.7054,8.21E-07,6.20E-05,Avr9/Cf-9 rapidly elicited protein 216 [Source:PGSC_GENE;Acc:PGSC0003DMG400020564],
PGSC0003DMG400020566,7373.932735,4962.444794,0.57138,0.0013671,0.026721,Ribosomal protein S26 [Source:PGSC_GENE;Acc:PGSC0003DMG400020566],
PGSC0003DMG400020569,25150.31656,17735.96561,0.5039,0.0029572,0.047185,Ubiquitin carrier protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020569],
PGSC0003DMG400020587,128.8886729,292.6827672,-1.1832,3.12E-07,2.61E-05,Rpi-vnt1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020587],
PGSC0003DMG400020638,44.14872076,112.4314856,-1.3486,5.93E-06,0.00034833,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020638],
PGSC0003DMG400020689,153.8934149,15.59483648,3.3028,7.75E-06,0.00043507,Antifungal protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020689],
PGSC0003DMG400020703,44.66403656,6.196922371,2.8495,3.81E-05,0.0016089,Antifungal protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020703],
PGSC0003DMG400020708,423.31595,636.9760672,-0.5895,0.0030738,0.048598,Peptide/nitrate transporter [Source:PGSC_GENE;Acc:PGSC0003DMG400020708],
PGSC0003DMG400020718,22.0810275,100.9098998,-2.1922,6.23E-10,9.69E-08,Heat-shock protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020718],
PGSC0003DMG400020719,402.1918166,1012.209371,-1.3316,0.00033755,0.0092812,Glycine/D-amino acid oxidases [Source:PGSC_GENE;Acc:PGSC0003DMG400020719],
PGSC0003DMG400020724,3858.881809,1335.541565,1.5308,0.00029644,0.0083961,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020724],
PGSC0003DMG400020752,85.21389601,30.70524401,1.4726,1.91E-05,0.00091447,Dicer-1 [Source:PGSC_GENE;Acc:PGSC0003DMG400020752],
PGSC0003DMG400020757,1089.432886,2413.164876,-1.1473,3.55E-11,7.12E-09,Membrane protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020757],
PGSC0003DMG400020844,1397.422091,244.8220322,2.513,2.54E-06,0.00016866,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400020844],
PGSC0003DMG400020986,341.6499447,98.12308706,1.7999,3.99E-09,5.21E-07,EEF53 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400020986],
PGSC0003DMG400020999,21522.71672,4655.552587,2.2088,2.50E-07,2.18E-05,Lipoxygenase [Source:PGSC_GENE;Acc:PGSC0003DMG400020999],
PGSC0003DMG400021027,7.582495263,67.55999024,-3.1554,0.0019501,0.034555,ARGOS [Source:PGSC_GENE;Acc:PGSC0003DMG400021027],
PGSC0003DMG400021051,194.3209466,484.5257406,-1.3181,5.70E-10,8.95E-08,Hcr9-9D [Source:PGSC_GENE;Acc:PGSC0003DMG400021051],
PGSC0003DMG400021076,2138.750861,903.8411875,1.2426,0.00020395,0.0061998,Gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021076],
PGSC0003DMG400021086,117.0053819,243.1487108,-1.0553,1.70E-05,0.00083037,Hydroxyproline-rich glycoprotein [Source:PGSC_GENE;Acc:PGSC0003DMG400021086],
PGSC0003DMG400021111,342.7947979,156.1360045,1.1345,0.0021727,0.037496,Reticuline oxidase [Source:PGSC_GENE;Acc:PGSC0003DMG400021111],
PGSC0003DMG400021130,322.0351688,501.8242927,-0.63996,0.0015045,0.028668,GmCK3p [Source:PGSC_GENE;Acc:PGSC0003DMG400021130],
PGSC0003DMG400021142,4446.472226,8804.147568,-0.98552,9.12E-09,1.12E-06,DWARF1/DIMINUTO [Source:PGSC_GENE;Acc:PGSC0003DMG400021142],
PGSC0003DMG400021174,1625.076363,1034.696111,0.6513,0.00020203,0.0061474,Protein phosphatases pp1 regulatory subunit [Source:PGSC_GENE;Acc:PGSC0003DMG400021174],
PGSC0003DMG400021189,9852.917237,6962.737646,0.5009,0.0027648,0.044797,40S ribosomal protein S25-1 [Source:PGSC_GENE;Acc:PGSC0003DMG400021189],
PGSC0003DMG400021194,84.70126446,230.6174572,-1.445,0.00020607,0.0062484,Jumonji domain protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021194],
PGSC0003DMG400021216,243.6948725,380.4708513,-0.64271,0.0014225,0.027597,Nectarin 5 [Source:PGSC_GENE;Acc:PGSC0003DMG400021216],
PGSC0003DMG400021276,40.53309677,127.4049854,-1.6522,5.01E-08,5.22E-06,Aminotransferase family protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021276],
PGSC0003DMG400021289,1638.351335,1091.850083,0.58547,0.0012947,0.025743,"DNA-directed RNA polymerases I, II, and III 7.0 kDa polypeptide [Source:PGSC_GENE;Acc:PGSC0003DMG400021289]",
PGSC0003DMG400021301,347.4533422,201.6912935,0.78467,0.0014684,0.02819,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021301],
PGSC0003DMG400021322,547.437514,899.5704267,-0.71654,0.0016979,0.031225,Digalactosyldiacylglycerol synthase 1 [Source:PGSC_GENE;Acc:PGSC0003DMG400021322],
PGSC0003DMG400021325,19.31047116,74.53687321,-1.9486,0.0021267,0.036989,U-box protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021325],
PGSC0003DMG400021346,275.0328266,104.7122649,1.3932,8.32E-06,0.00046028,Transcription factor [Source:PGSC_GENE;Acc:PGSC0003DMG400021346],
PGSC0003DMG400021350,274.3950484,170.8362457,0.68364,0.0022985,0.039081,C2 domain-containing protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021350],
PGSC0003DMG400021381,69.14486128,120.4655563,-0.80093,0.0031715,0.049586,EIL1 [Source:PGSC_GENE;Acc:PGSC0003DMG400021381],
PGSC0003DMG400021389,57.66853902,111.750065,-0.95442,0.0010655,0.022275,Conserved gene of unknown function [Source:PGSC_GENE;Acc:PGSC0003DMG400021389],
PGSC0003DMG400021398,2377.456656,5736.451726,-1.2707,2.75E-07,2.33E-05,Xyloglucan endotransglucosylase-hydrolase XTH7 [Source:PGSC_GENE;Acc:PGSC0003DMG400021398],
PGSC0003DMG400021421,48.21926056,131.6311387,-1.4488,1.31E-06,9.27E-05,"Calcium-transporting ATPase 2, plasma membrane-type [Source:PGSC_GENE;Acc:PGSC0003DMG400021421]",
PGSC0003DMG400021508,648.0714612,1492.318357,-1.2033,0.00095877,0.020648,C2H2-type zinc finger protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021508],
PGSC0003DMG400021513,2437.219564,1708.759575,0.51229,0.0027914,0.045094,SBT1 protein [Source:PGSC_GENE;Acc:PGSC0003DMG400021513],
PGSC0003DMG400021515,322.925864,492.333992,-0.60843,0.0019608,0.034725,T-snare [Source:PGSC_GENE;Acc:PGSC0003DMG400021515],
